timestamp,site_id,solar_generation_kwh,wind_generation_kwh,energy_consumption_kwh,battery_soc,battery_charge_kwh,battery_discharge_kwh,grid_import_kwh,grid_export_kwh
2026-01-03T16:00:00+00:00,site_002,55.97,11.38,64.99,100.0,0.0,0.0,0.0,2.36
2026-01-03T17:00:00+00:00,site_002,28.52,15.03,81.38,81.1,0.0,37.83,0.0,0.0
2026-01-03T18:00:00+00:00,site_002,0.0,25.7,80.98,61.1,0.0,40.0,15.28,0.0
2026-01-03T19:00:00+00:00,site_002,0.0,22.39,80.18,41.1,0.0,40.0,17.79,0.0
2026-01-03T20:00:00+00:00,site_002,0.0,38.97,84.27,21.1,0.0,40.0,5.3,0.0
2026-01-03T21:00:00+00:00,site_002,0.0,41.34,83.0,10.0,0.0,22.2,19.46,0.0
2026-01-03T22:00:00+00:00,site_002,0.0,34.03,51.48,10.0,0.0,0.0,17.45,0.0
2026-01-03T23:00:00+00:00,site_002,0.0,46.43,53.71,10.0,0.0,0.0,7.28,0.0
2026-01-04T00:00:00+00:00,site_002,0.0,40.93,52.93,10.0,0.0,0.0,12.0,0.0
2026-01-04T01:00:00+00:00,site_002,0.0,33.36,51.08,10.0,0.0,0.0,17.72,0.0
2026-01-04T02:00:00+00:00,site_002,0.0,28.47,50.88,10.0,0.0,0.0,22.41,0.0
2026-01-04T03:00:00+00:00,site_002,0.0,38.19,51.37,10.0,0.0,0.0,13.18,0.0
2026-01-04T04:00:00+00:00,site_002,0.0,36.99,50.5,10.0,0.0,0.0,13.51,0.0
2026-01-04T05:00:00+00:00,site_002,0.0,30.53,53.03,10.0,0.0,0.0,22.5,0.0
2026-01-04T06:00:00+00:00,site_002,0.0,23.75,53.84,10.0,0.0,0.0,30.09,0.0
2026-01-04T07:00:00+00:00,site_002,27.62,11.3,72.96,10.0,0.0,0.0,34.04,0.0
2026-01-04T08:00:00+00:00,site_002,48.05,17.93,76.36,10.0,0.0,0.0,10.38,0.0
2026-01-04T09:00:00+00:00,site_002,81.61,3.74,75.37,15.0,9.98,0.0,0.0,0.0
2026-01-04T10:00:00+00:00,site_002,82.89,4.88,65.37,26.2,22.4,0.0,0.0,0.0
2026-01-04T11:00:00+00:00,site_002,104.4,15.48,62.94,46.2,40.0,0.0,0.0,16.94
2026-01-04T12:00:00+00:00,site_002,112.85,11.99,64.79,66.2,40.0,0.0,0.0,20.05
2026-01-04T13:00:00+00:00,site_002,100.83,15.4,63.66,86.2,40.0,0.0,0.0,12.57
2026-01-04T14:00:00+00:00,site_002,102.81,0.0,66.69,100.0,27.6,0.0,0.0,8.52
2026-01-04T15:00:00+00:00,site_002,84.05,4.24,67.0,100.0,0.0,0.0,0.0,21.29
2026-01-04T16:00:00+00:00,site_002,52.18,9.85,65.02,98.5,0.0,2.99,0.0,0.0
2026-01-04T17:00:00+00:00,site_002,24.88,26.92,82.64,83.1,0.0,30.84,0.0,0.0
2026-01-04T18:00:00+00:00,site_002,0.0,20.11,82.54,63.1,0.0,40.0,22.43,0.0
2026-01-04T19:00:00+00:00,site_002,0.0,23.57,81.18,43.1,0.0,40.0,17.61,0.0
2026-01-04T20:00:00+00:00,site_002,0.0,30.26,82.36,23.1,0.0,40.0,12.1,0.0
2026-01-04T21:00:00+00:00,site_002,0.0,25.08,84.78,10.0,0.0,26.2,33.5,0.0
2026-01-04T22:00:00+00:00,site_002,0.0,34.88,53.2,10.0,0.0,0.0,18.32,0.0
2026-01-04T23:00:00+00:00,site_002,0.0,45.28,50.85,10.0,0.0,0.0,5.57,0.0
2026-01-05T00:00:00+00:00,site_002,0.0,35.78,60.81,10.0,0.0,0.0,25.03,0.0
2026-01-05T01:00:00+00:00,site_002,0.0,31.41,58.73,10.0,0.0,0.0,27.32,0.0
2026-01-05T02:00:00+00:00,site_002,0.0,30.71,62.67,10.0,0.0,0.0,31.96,0.0
2026-01-05T03:00:00+00:00,site_002,0.0,34.69,60.09,10.0,0.0,0.0,25.4,0.0
2026-01-05T04:00:00+00:00,site_002,0.0,23.05,59.65,10.0,0.0,0.0,36.6,0.0
2026-01-05T05:00:00+00:00,site_002,0.0,23.98,62.17,10.0,0.0,0.0,38.19,0.0
2026-01-05T06:00:00+00:00,site_002,0.0,25.59,61.42,10.0,0.0,0.0,35.83,0.0
2026-01-05T07:00:00+00:00,site_002,25.29,25.05,97.83,10.0,0.0,0.0,47.49,0.0
2026-01-05T08:00:00+00:00,site_002,54.63,14.81,93.84,10.0,0.0,0.0,24.4,0.0
2026-01-05T09:00:00+00:00,site_002,80.5,5.28,96.6,10.0,0.0,0.0,10.82,0.0
2026-01-05T10:00:00+00:00,site_002,90.63,17.85,80.71,23.9,27.77,0.0,0.0,0.0
2026-01-05T11:00:00+00:00,site_002,105.53,0.0,78.17,37.6,27.36,0.0,0.0,0.0
2026-01-05T12:00:00+00:00,site_002,115.4,16.4,81.34,57.6,40.0,0.0,0.0,10.46
2026-01-05T13:00:00+00:00,site_002,109.08,6.26,82.21,74.2,33.13,0.0,0.0,0.0
2026-01-05T14:00:00+00:00,site_002,83.96,13.65,78.05,84.0,19.56,0.0,0.0,0.0
2026-01-05T15:00:00+00:00,site_002,74.37,9.36,81.09,85.3,2.64,0.0,0.0,0.0
2026-01-05T16:00:00+00:00,site_002,55.0,17.33,80.42,81.3,0.0,8.09,0.0,0.0
2026-01-05T17:00:00+00:00,site_002,27.08,8.75,108.26,61.3,0.0,40.0,32.43,0.0
2026-01-05T18:00:00+00:00,site_002,0.0,23.09,106.87,41.3,0.0,40.0,43.78,0.0
2026-01-05T19:00:00+00:00,site_002,0.0,35.93,105.59,21.3,0.0,40.0,29.66,0.0
2026-01-05T20:00:00+00:00,site_002,0.0,36.26,108.87,10.0,0.0,22.6,50.01,0.0
2026-01-05T21:00:00+00:00,site_002,0.0,39.23,110.05,10.0,0.0,0.0,70.82,0.0
2026-01-05T22:00:00+00:00,site_002,0.0,27.63,58.48,10.0,0.0,0.0,30.85,0.0
2026-01-05T23:00:00+00:00,site_002,0.0,29.97,58.96,10.0,0.0,0.0,28.99,0.0
2026-01-06T00:00:00+00:00,site_002,0.0,38.03,62.08,10.0,0.0,0.0,24.05,0.0
2026-01-06T01:00:00+00:00,site_002,0.0,32.34,59.98,10.0,0.0,0.0,27.64,0.0
2026-01-06T02:00:00+00:00,site_002,0.0,32.95,60.03,10.0,0.0,0.0,27.08,0.0
2026-01-06T03:00:00+00:00,site_002,0.0,34.41,62.95,10.0,0.0,0.0,28.54,0.0
2026-01-06T04:00:00+00:00,site_002,0.0,24.52,61.42,10.0,0.0,0.0,36.9,0.0
2026-01-06T05:00:00+00:00,site_002,0.0,33.34,61.27,10.0,0.0,0.0,27.93,0.0
2026-01-06T06:00:00+00:00,site_002,0.0,27.69,58.47,10.0,0.0,0.0,30.78,0.0
2026-01-06T07:00:00+00:00,site_002,26.24,19.67,93.28,10.0,0.0,0.0,47.37,0.0
2026-01-06T08:00:00+00:00,site_002,45.14,8.43,95.5,10.0,0.0,0.0,41.93,0.0
2026-01-06T09:00:00+00:00,site_002,72.84,17.58,95.83,10.0,0.0,0.0,5.41,0.0
2026-01-06T10:00:00+00:00,site_002,100.23,1.42,80.64,20.5,21.01,0.0,0.0,0.0
2026-01-06T11:00:00+00:00,site_002,88.17,2.24,82.34,24.5,8.07,0.0,0.0,0.0
2026-01-06T12:00:00+00:00,site_002,116.63,7.01,78.23,44.5,40.0,0.0,0.0,5.41
2026-01-06T13:00:00+00:00,site_002,89.09,16.52,82.5,56.1,23.11,0.0,0.0,0.0
2026-01-06T14:00:00+00:00,site_002,92.58,0.17,82.64,61.2,10.11,0.0,0.0,0.0
2026-01-06T15:00:00+00:00,site_002,70.31,21.12,80.94,66.4,10.49,0.0,0.0,0.0
2026-01-06T16:00:00+00:00,site_002,56.28,19.25,79.99,64.2,0.0,4.46,0.0,0.0
2026-01-06T17:00:00+00:00,site_002,23.89,11.87,106.7,44.2,0.0,40.0,30.94,0.0
2026-01-06T18:00:00+00:00,site_002,0.0,20.28,109.98,24.2,0.0,40.0,49.7,0.0
2026-01-06T19:00:00+00:00,site_002,0.0,23.02,109.28,10.0,0.0,28.4,57.86,0.0
2026-01-06T20:00:00+00:00,site_002,0.0,22.8,110.44,10.0,0.0,0.0,87.64,0.0
2026-01-06T21:00:00+00:00,site_002,0.0,37.59,108.0,10.0,0.0,0.0,70.41,0.0
2026-01-06T22:00:00+00:00,site_002,0.0,44.98,58.27,10.0,0.0,0.0,13.29,0.0
2026-01-06T23:00:00+00:00,site_002,0.0,35.73,62.19,10.0,0.0,0.0,26.46,0.0
2026-01-07T00:00:00+00:00,site_002,0.0,34.31,61.85,10.0,0.0,0.0,27.54,0.0
2026-01-07T01:00:00+00:00,site_002,0.0,46.09,59.98,10.0,0.0,0.0,13.89,0.0
2026-01-07T02:00:00+00:00,site_002,0.0,40.96,58.15,10.0,0.0,0.0,17.19,0.0
2026-01-07T03:00:00+00:00,site_002,0.0,28.57,62.96,10.0,0.0,0.0,34.39,0.0
2026-01-07T04:00:00+00:00,site_002,0.0,29.81,59.78,10.0,0.0,0.0,29.97,0.0
2026-01-07T05:00:00+00:00,site_002,0.0,35.21,60.16,10.0,0.0,0.0,24.95,0.0
2026-01-07T06:00:00+00:00,site_002,0.0,25.71,58.43,10.0,0.0,0.0,32.72,0.0
2026-01-07T07:00:00+00:00,site_002,28.1,24.58,96.57,10.0,0.0,0.0,43.89,0.0
2026-01-07T08:00:00+00:00,site_002,46.23,8.08,96.56,10.0,0.0,0.0,42.25,0.0
2026-01-07T09:00:00+00:00,site_002,77.09,16.69,94.58,10.0,0.0,0.0,0.8,0.0
2026-01-07T10:00:00+00:00,site_002,80.71,0.0,79.54,10.6,1.17,0.0,0.0,0.0
2026-01-07T11:00:00+00:00,site_002,97.36,3.41,78.66,21.7,22.11,0.0,0.0,0.0
2026-01-07T12:00:00+00:00,site_002,95.62,6.48,80.77,32.4,21.33,0.0,0.0,0.0
2026-01-07T13:00:00+00:00,site_002,98.76,0.0,79.77,41.9,18.99,0.0,0.0,0.0
2026-01-07T14:00:00+00:00,site_002,80.36,11.47,79.62,48.0,12.21,0.0,0.0,0.0
2026-01-07T15:00:00+00:00,site_002,71.81,7.73,79.94,47.8,0.0,0.4,0.0,0.0
2026-01-07T16:00:00+00:00,site_002,46.27,23.02,82.53,41.2,0.0,13.24,0.0,0.0
2026-01-07T17:00:00+00:00,site_002,30.89,20.06,106.35,21.2,0.0,40.0,15.4,0.0
2026-01-07T18:00:00+00:00,site_002,0.0,15.28,107.01,10.0,0.0,22.4,69.33,0.0
2026-01-07T19:00:00+00:00,site_002,0.0,26.24,105.82,10.0,0.0,0.0,79.58,0.0
2026-01-07T20:00:00+00:00,site_002,0.0,28.69,107.61,10.0,0.0,0.0,78.92,0.0
2026-01-07T21:00:00+00:00,site_002,0.0,32.79,105.88,10.0,0.0,0.0,73.09,0.0
2026-01-07T22:00:00+00:00,site_002,0.0,30.52,59.23,10.0,0.0,0.0,28.71,0.0
2026-01-07T23:00:00+00:00,site_002,0.0,39.49,60.97,10.0,0.0,0.0,21.48,0.0
2026-01-08T00:00:00+00:00,site_002,0.0,31.41,58.53,10.0,0.0,0.0,27.12,0.0
2026-01-08T01:00:00+00:00,site_002,0.0,33.08,62.74,10.0,0.0,0.0,29.66,0.0
2026-01-08T02:00:00+00:00,site_002,0.0,32.13,61.1,10.0,0.0,0.0,28.97,0.0
2026-01-08T03:00:00+00:00,site_002,0.0,39.19,59.65,10.0,0.0,0.0,20.46,0.0
2026-01-08T04:00:00+00:00,site_002,0.0,26.69,62.08,10.0,0.0,0.0,35.39,0.0
2026-01-08T05:00:00+00:00,site_002,0.0,33.57,62.87,10.0,0.0,0.0,29.3,0.0
2026-01-08T06:00:00+00:00,site_002,0.0,18.91,62.74,10.0,0.0,0.0,43.83,0.0
2026-01-08T07:00:00+00:00,site_002,24.85,14.9,97.82,10.0,0.0,0.0,58.07,0.0
2026-01-08T08:00:00+00:00,site_002,59.53,10.83,96.47,10.0,0.0,0.0,26.11,0.0
2026-01-08T09:00:00+00:00,site_002,74.06,13.41,94.21,10.0,0.0,0.0,6.74,0.0
2026-01-08T10:00:00+00:00,site_002,87.71,15.84,79.96,21.8,23.59,0.0,0.0,0.0
2026-01-08T11:00:00+00:00,site_002,90.23,9.29,80.96,31.1,18.56,0.0,0.0,0.0
2026-01-08T12:00:00+00:00,site_002,106.37,11.13,80.75,49.5,36.75,0.0,0.0,0.0
2026-01-08T13:00:00+00:00,site_002,114.55,7.24,81.54,69.5,40.0,0.0,0.0,0.25
2026-01-08T14:00:00+00:00,site_002,89.33,5.34,81.46,76.1,13.21,0.0,0.0,0.0
2026-01-08T15:00:00+00:00,site_002,81.01,17.81,80.05,85.5,18.77,0.0,0.0,0.0
2026-01-08T16:00:00+00:00,site_002,52.49,17.67,79.21,81.0,0.0,9.05,0.0,0.0
2026-01-08T17:00:00+00:00,site_002,28.41,22.92,109.45,61.0,0.0,40.0,18.12,0.0
2026-01-08T18:00:00+00:00,site_002,0.0,32.31,107.9,41.0,0.0,40.0,35.59,0.0
2026-01-08T19:00:00+00:00,site_002,0.0,24.4,108.03,21.0,0.0,40.0,43.63,0.0
2026-01-08T20:00:00+00:00,site_002,0.0,38.41,108.96,10.0,0.0,22.0,48.55,0.0
2026-01-08T21:00:00+00:00,site_002,0.0,33.98,109.45,10.0,0.0,0.0,75.47,0.0
2026-01-08T22:00:00+00:00,site_002,0.0,32.68,62.48,10.0,0.0,0.0,29.8,0.0
2026-01-08T23:00:00+00:00,site_002,0.0,37.73,61.19,10.0,0.0,0.0,23.46,0.0
2026-01-09T00:00:00+00:00,site_002,0.0,29.2,61.84,10.0,0.0,0.0,32.64,0.0
2026-01-09T01:00:00+00:00,site_002,0.0,40.14,59.78,10.0,0.0,0.0,19.64,0.0
2026-01-09T02:00:00+00:00,site_002,0.0,38.43,58.22,10.0,0.0,0.0,19.79,0.0
2026-01-09T03:00:00+00:00,site_002,0.0,42.78,61.39,10.0,0.0,0.0,18.61,0.0
2026-01-09T04:00:00+00:00,site_002,0.0,27.99,61.76,10.0,0.0,0.0,33.77,0.0
2026-01-09T05:00:00+00:00,site_002,0.0,35.7,60.15,10.0,0.0,0.0,24.45,0.0
2026-01-09T06:00:00+00:00,site_002,0.0,17.67,60.55,10.0,0.0,0.0,42.88,0.0
2026-01-09T07:00:00+00:00,site_002,27.32,20.23,95.88,10.0,0.0,0.0,48.33,0.0
2026-01-09T08:00:00+00:00,site_002,51.69,12.82,96.86,10.0,0.0,0.0,32.35,0.0
2026-01-09T09:00:00+00:00,site_002,76.13,11.9,94.72,10.0,0.0,0.0,6.69,0.0
2026-01-09T10:00:00+00:00,site_002,78.58,1.6,80.08,10.1,0.1,0.0,0.0,0.0
2026-01-09T11:00:00+00:00,site_002,114.8,0.33,82.7,26.3,32.43,0.0,0.0,0.0
2026-01-09T12:00:00+00:00,site_002,94.25,3.74,80.28,35.2,17.71,0.0,0.0,0.0
2026-01-09T13:00:00+00:00,site_002,92.93,7.67,80.38,45.3,20.22,0.0,0.0,0.0
2026-01-09T14:00:00+00:00,site_002,89.33,13.44,79.59,56.9,23.18,0.0,0.0,0.0
2026-01-09T15:00:00+00:00,site_002,70.01,18.1,78.58,61.7,9.53,0.0,0.0,0.0
2026-01-09T16:00:00+00:00,site_002,57.74,17.96,81.39,58.9,0.0,5.69,0.0,0.0
2026-01-09T17:00:00+00:00,site_002,24.57,28.3,106.72,38.9,0.0,40.0,13.85,0.0
2026-01-09T18:00:00+00:00,site_002,0.0,15.7,108.3,18.9,0.0,40.0,52.6,0.0
2026-01-09T19:00:00+00:00,site_002,0.0,35.55,106.66,10.0,0.0,17.8,53.31,0.0
2026-01-09T20:00:00+00:00,site_002,0.0,28.1,106.42,10.0,0.0,0.0,78.32,0.0
2026-01-09T21:00:00+00:00,site_002,0.0,35.92,107.66,10.0,0.0,0.0,71.74,0.0
2026-01-09T22:00:00+00:00,site_002,0.0,26.07,61.07,10.0,0.0,0.0,35.0,0.0
2026-01-09T23:00:00+00:00,site_002,0.0,30.94,60.96,10.0,0.0,0.0,30.02,0.0
2026-01-10T00:00:00+00:00,site_002,0.0,35.28,52.52,10.0,0.0,0.0,17.24,0.0
2026-01-10T01:00:00+00:00,site_002,0.0,31.1,52.76,10.0,0.0,0.0,21.66,0.0
2026-01-10T02:00:00+00:00,site_002,0.0,41.66,49.31,10.0,0.0,0.0,7.65,0.0
2026-01-10T03:00:00+00:00,site_002,0.0,25.14,53.36,10.0,0.0,0.0,28.22,0.0
2026-01-10T04:00:00+00:00,site_002,0.0,23.74,50.63,10.0,0.0,0.0,26.89,0.0
2026-01-10T05:00:00+00:00,site_002,0.0,25.53,50.31,10.0,0.0,0.0,24.78,0.0
2026-01-10T06:00:00+00:00,site_002,0.0,23.05,52.2,10.0,0.0,0.0,29.15,0.0
2026-01-10T07:00:00+00:00,site_002,27.93,20.84,74.69,10.0,0.0,0.0,25.92,0.0
2026-01-10T08:00:00+00:00,site_002,50.22,21.91,74.84,10.0,0.0,0.0,2.71,0.0
2026-01-10T09:00:00+00:00,site_002,80.9,16.01,73.24,21.8,23.67,0.0,0.0,0.0
2026-01-10T10:00:00+00:00,site_002,93.91,1.2,62.67,38.0,32.44,0.0,0.0,0.0
2026-01-10T11:00:00+00:00,site_002,90.35,4.12,62.92,53.8,31.55,0.0,0.0,0.0
2026-01-10T12:00:00+00:00,site_002,110.8,7.72,64.09,73.8,40.0,0.0,0.0,14.43
2026-01-10T13:00:00+00:00,site_002,90.93,5.69,62.93,90.6,33.69,0.0,0.0,0.0
2026-01-10T14:00:00+00:00,site_002,94.45,13.38,65.23,100.0,18.8,0.0,0.0,23.8
2026-01-10T15:00:00+00:00,site_002,84.85,12.99,64.45,100.0,0.0,0.0,0.0,33.39
2026-01-10T16:00:00+00:00,site_002,47.1,11.29,64.26,97.1,0.0,5.87,0.0,0.0
2026-01-10T17:00:00+00:00,site_002,23.71,15.8,79.92,77.1,0.0,40.0,0.41,0.0
2026-01-10T18:00:00+00:00,site_002,0.0,28.8,84.69,57.1,0.0,40.0,15.89,0.0
2026-01-10T19:00:00+00:00,site_002,0.0,26.49,82.35,37.1,0.0,40.0,15.86,0.0
2026-01-10T20:00:00+00:00,site_002,0.0,33.69,81.95,17.1,0.0,40.0,8.26,0.0
2026-01-10T21:00:00+00:00,site_002,0.0,39.9,82.32,10.0,0.0,14.2,28.22,0.0
2026-01-10T22:00:00+00:00,site_002,0.0,27.14,49.15,10.0,0.0,0.0,22.01,0.0
2026-01-10T23:00:00+00:00,site_002,0.0,42.21,50.46,10.0,0.0,0.0,8.25,0.0
2026-01-11T00:00:00+00:00,site_002,0.0,33.0,51.69,10.0,0.0,0.0,18.69,0.0
2026-01-11T01:00:00+00:00,site_002,0.0,30.35,51.29,10.0,0.0,0.0,20.94,0.0
2026-01-11T02:00:00+00:00,site_002,0.0,40.34,52.83,10.0,0.0,0.0,12.49,0.0
2026-01-11T03:00:00+00:00,site_002,0.0,34.1,49.57,10.0,0.0,0.0,15.47,0.0
2026-01-11T04:00:00+00:00,site_002,0.0,22.28,52.88,10.0,0.0,0.0,30.6,0.0
2026-01-11T05:00:00+00:00,site_002,0.0,32.85,50.83,10.0,0.0,0.0,17.98,0.0
2026-01-11T06:00:00+00:00,site_002,0.0,13.33,52.59,10.0,0.0,0.0,39.26,0.0
2026-01-11T07:00:00+00:00,site_002,27.54,28.41,72.26,10.0,0.0,0.0,16.31,0.0
2026-01-11T08:00:00+00:00,site_002,57.45,20.03,73.24,12.1,4.24,0.0,0.0,0.0
2026-01-11T09:00:00+00:00,site_002,84.84,10.89,73.49,23.2,22.24,0.0,0.0,0.0
2026-01-11T10:00:00+00:00,site_002,99.16,8.29,66.97,43.2,40.0,0.0,0.0,0.48
2026-01-11T11:00:00+00:00,site_002,109.41,2.75,66.05,63.2,40.0,0.0,0.0,6.11
2026-01-11T12:00:00+00:00,site_002,107.64,4.51,65.55,83.2,40.0,0.0,0.0,6.6
2026-01-11T13:00:00+00:00,site_002,105.27,1.33,62.7,100.0,33.6,0.0,0.0,10.3
2026-01-11T14:00:00+00:00,site_002,83.31,3.65,62.3,100.0,0.0,0.0,0.0,24.66
2026-01-11T15:00:00+00:00,site_002,71.08,7.52,64.69,100.0,0.0,0.0,0.0,13.91
2026-01-11T16:00:00+00:00,site_002,49.85,19.08,63.45,100.0,0.0,0.0,0.0,5.48
2026-01-11T17:00:00+00:00,site_002,25.37,25.78,84.8,83.2,0.0,33.65,0.0,0.0
2026-01-11T18:00:00+00:00,site_002,0.0,14.4,84.69,63.2,0.0,40.0,30.29,0.0
2026-01-11T19:00:00+00:00,site_002,0.0,32.1,84.47,43.2,0.0,40.0,12.37,0.0
2026-01-11T20:00:00+00:00,site_002,0.0,39.85,84.21,23.2,0.0,40.0,4.36,0.0
2026-01-11T21:00:00+00:00,site_002,0.0,25.64,84.21,10.0,0.0,26.4,32.17,0.0
2026-01-11T22:00:00+00:00,site_002,0.0,30.48,52.56,10.0,0.0,0.0,22.08,0.0
2026-01-11T23:00:00+00:00,site_002,0.0,43.56,52.81,10.0,0.0,0.0,9.25,0.0
2026-01-12T00:00:00+00:00,site_002,0.0,41.02,60.45,10.0,0.0,0.0,19.43,0.0
2026-01-12T01:00:00+00:00,site_002,0.0,38.54,59.34,10.0,0.0,0.0,20.8,0.0
2026-01-12T02:00:00+00:00,site_002,0.0,33.77,60.26,10.0,0.0,0.0,26.49,0.0
2026-01-12T03:00:00+00:00,site_002,0.0,35.78,62.4,10.0,0.0,0.0,26.62,0.0
2026-01-12T04:00:00+00:00,site_002,0.0,21.86,60.58,10.0,0.0,0.0,38.72,0.0
2026-01-12T05:00:00+00:00,site_002,0.0,21.95,62.68,10.0,0.0,0.0,40.73,0.0
2026-01-12T06:00:00+00:00,site_002,0.0,31.51,59.64,10.0,0.0,0.0,28.13,0.0
2026-01-12T07:00:00+00:00,site_002,23.31,24.1,96.66,10.0,0.0,0.0,49.25,0.0
2026-01-12T08:00:00+00:00,site_002,55.96,14.17,96.32,10.0,0.0,0.0,26.19,0.0
2026-01-12T09:00:00+00:00,site_002,71.24,3.16,95.67,10.0,0.0,0.0,21.27,0.0
2026-01-12T10:00:00+00:00,site_002,83.6,8.1,79.06,16.3,12.64,0.0,0.0,0.0
2026-01-12T11:00:00+00:00,site_002,94.71,14.58,79.69,31.1,29.6,0.0,0.0,0.0
2026-01-12T12:00:00+00:00,site_002,107.34,8.82,80.43,49.0,35.73,0.0,0.0,0.0
2026-01-12T13:00:00+00:00,site_002,96.89,11.66,78.24,64.2,30.31,0.0,0.0,0.0
2026-01-12T14:00:00+00:00,site_002,80.53,15.19,80.3,71.9,15.42,0.0,0.0,0.0
2026-01-12T15:00:00+00:00,site_002,66.28,19.05,80.21,74.5,5.12,0.0,0.0,0.0
2026-01-12T16:00:00+00:00,site_002,45.01,24.16,79.01,69.6,0.0,9.84,0.0,0.0
2026-01-12T17:00:00+00:00,site_002,28.64,11.26,108.75,49.6,0.0,40.0,28.85,0.0
2026-01-12T18:00:00+00:00,site_002,0.0,31.15,106.87,29.6,0.0,40.0,35.72,0.0
2026-01-12T19:00:00+00:00,site_002,0.0,29.47,106.75,10.0,0.0,39.2,38.08,0.0
2026-01-12T20:00:00+00:00,site_002,0.0,27.44,110.02,10.0,0.0,0.0,82.58,0.0
2026-01-12T21:00:00+00:00,site_002,0.0,26.42,107.48,10.0,0.0,0.0,81.06,0.0
2026-01-12T22:00:00+00:00,site_002,0.0,31.6,61.5,10.0,0.0,0.0,29.9,0.0
2026-01-12T23:00:00+00:00,site_002,0.0,31.67,61.28,10.0,0.0,0.0,29.61,0.0
2026-01-13T00:00:00+00:00,site_002,0.0,41.57,58.01,10.0,0.0,0.0,16.44,0.0
2026-01-13T01:00:00+00:00,site_002,0.0,36.53,58.66,10.0,0.0,0.0,22.13,0.0
2026-01-13T02:00:00+00:00,site_002,0.0,30.01,61.4,10.0,0.0,0.0,31.39,0.0
2026-01-13T03:00:00+00:00,site_002,0.0,23.29,61.48,10.0,0.0,0.0,38.19,0.0
2026-01-13T04:00:00+00:00,site_002,0.0,36.34,62.94,10.0,0.0,0.0,26.6,0.0
2026-01-13T05:00:00+00:00,site_002,0.0,24.83,58.66,10.0,0.0,0.0,33.83,0.0
2026-01-13T06:00:00+00:00,site_002,0.0,20.16,61.65,10.0,0.0,0.0,41.49,0.0
2026-01-13T07:00:00+00:00,site_002,24.09,14.88,97.4,10.0,0.0,0.0,58.43,0.0
2026-01-13T08:00:00+00:00,site_002,47.06,20.47,96.77,10.0,0.0,0.0,29.24,0.0
2026-01-13T09:00:00+00:00,site_002,66.46,21.75,93.71,10.0,0.0,0.0,5.5,0.0
2026-01-13T10:00:00+00:00,site_002,91.73,0.0,81.25,15.2,10.48,0.0,0.0,0.0
2026-01-13T11:00:00+00:00,site_002,99.69,12.46,81.14,30.7,31.01,0.0,0.0,0.0
2026-01-13T12:00:00+00:00,site_002,94.54,5.73,81.43,40.1,18.84,0.0,0.0,0.0
2026-01-13T13:00:00+00:00,site_002,111.85,0.0,78.5,56.8,33.35,0.0,0.0,0.0
2026-01-13T14:00:00+00:00,site_002,97.49,11.3,79.92,71.2,28.87,0.0,0.0,0.0
2026-01-13T15:00:00+00:00,site_002,84.07,8.18,78.7,78.0,13.55,0.0,0.0,0.0
2026-01-13T16:00:00+00:00,site_002,49.15,6.68,80.77,65.5,0.0,24.94,0.0,0.0
2026-01-13T17:00:00+00:00,site_002,27.95,20.77,109.39,45.5,0.0,40.0,20.67,0.0
2026-01-13T18:00:00+00:00,site_002,0.0,29.46,108.79,25.5,0.0,40.0,39.33,0.0
2026-01-13T19:00:00+00:00,site_002,0.0,22.42,108.09,10.0,0.0,31.0,54.67,0.0
2026-01-13T20:00:00+00:00,site_002,0.0,30.19,109.24,10.0,0.0,0.0,79.05,0.0
2026-01-13T21:00:00+00:00,site_002,0.0,29.02,105.77,10.0,0.0,0.0,76.75,0.0
2026-01-13T22:00:00+00:00,site_002,0.0,43.45,62.77,10.0,0.0,0.0,19.32,0.0
2026-01-13T23:00:00+00:00,site_002,0.0,36.89,58.56,10.0,0.0,0.0,21.67,0.0
2026-01-14T00:00:00+00:00,site_002,0.0,37.49,60.97,10.0,0.0,0.0,23.48,0.0
2026-01-14T01:00:00+00:00,site_002,0.0,37.55,62.89,10.0,0.0,0.0,25.34,0.0
2026-01-14T02:00:00+00:00,site_002,0.0,45.23,62.67,10.0,0.0,0.0,17.44,0.0
2026-01-14T03:00:00+00:00,site_002,0.0,25.75,62.3,10.0,0.0,0.0,36.55,0.0
2026-01-14T04:00:00+00:00,site_002,0.0,31.37,59.83,10.0,0.0,0.0,28.46,0.0
2026-01-14T05:00:00+00:00,site_002,0.0,30.04,61.81,10.0,0.0,0.0,31.77,0.0
2026-01-14T06:00:00+00:00,site_002,0.0,27.91,58.08,10.0,0.0,0.0,30.17,0.0
2026-01-14T07:00:00+00:00,site_002,23.82,13.86,93.2,10.0,0.0,0.0,55.52,0.0
2026-01-14T08:00:00+00:00,site_002,45.91,20.79,95.53,10.0,0.0,0.0,28.83,0.0
2026-01-14T09:00:00+00:00,site_002,76.97,11.91,95.08,10.0,0.0,0.0,6.2,0.0
2026-01-14T10:00:00+00:00,site_002,96.18,1.16,80.68,18.3,16.66,0.0,0.0,0.0
2026-01-14T11:00:00+00:00,site_002,104.78,3.56,79.55,32.7,28.79,0.0,0.0,0.0
2026-01-14T12:00:00+00:00,site_002,105.34,1.56,82.04,45.1,24.86,0.0,0.0,0.0
2026-01-14T13:00:00+00:00,site_002,102.48,5.83,81.17,58.7,27.14,0.0,0.0,0.0
